municipality,year,value
Vordingborg,2017,62.02
Ærø,2017,73.61
Aabenraa,2018,62.5
Aalborg,2018,36.53
Aarhus,2018,24.77
Albertslund,2018,12.95
Allerød,2018,53.45
Assens,2018,70.01
Ballerup,2018,28.6
Billund,2018,65.24
Bornholm,2018,61.4
Brøndby,2018,20.84
Brønderslev,2018,70.39
Copenhagen,2018,4.88
Dragør,2018,52.53
Egedal,2018,55.16
Esbjerg,2018,49.29
Faaborg-Midtfyn,2018,70.76
Fanø,2018,59.36
Favrskov,2018,70.37
Faxe,2018,64.59
Fredensborg,2018,35.0
Fredericia,2018,42.95
Frederiksberg,2018,1.85
Frederikshavn,2018,60.43
Frederikssund,2018,54.8
Furesø,2018,37.12
Gentofte,2018,30.75
Gladsaxe,2018,21.13
Glostrup,2018,24.8
Greve,2018,49.21
Gribskov,2018,71.54
Guldborgsund,2018,60.8
Haderslev,2018,56.59
Halsnæs,2018,62.53
Hedensted,2018,76.65
Helsingør,2018,34.44
Herlev,2018,23.68
Herning,2018,55.56
Hillerød,2018,44.62
Hjørring,2018,65.44
Holbæk,2018,54.73
Holstebro,2018,55.67
Horsens,2018,51.03
Hvidovre,2018,28.81
Høje-Taastrup,2018,27.6
Hørsholm,2018,35.55
Ikast-Brande,2018,65.98
Ishøj,2018,18.8
Jammerbugt,2018,77.51
Kalundborg,2018,63.62
Kerteminde,2018,63.29
Kolding,2018,50.84
Køge,2018,48.12
Langeland,2018,67.52
Lejre,2018,75.15
Lemvig,2018,72.63
Lolland,2018,64.69
Lyngby-Taarbæk,2018,23.35
Læsø,2018,82.79
Mariagerfjord,2018,66.08
Middelfart,2018,64.82
Morsø,2018,69.98
Norddjurs,2018,63.96
Nordfyns,2018,73.36
Nyborg,2018,54.44
Næstved,2018,52.77
Odder,2018,60.29
Odense,2018,31.68
Odsherred,2018,68.1
Randers,2018,47.74
Rebild,2018,75.89
Ringkøbing-Skjern,2018,70.12
Ringsted,2018,49.79
Roskilde,2018,41.28
Rudersdal,2018,42.63
Rødovre,2018,21.9
Samsø,2018,77.97
Silkeborg,2018,57.81
Skanderborg,2018,61.04
Skive,2018,64.35
Slagelse,2018,43.88
Solrød,2018,53.92
Sorø,2018,63.08
Stevns,2018,71.61
Struer,2018,64.01
Svendborg,2018,54.76
Syddjurs,2018,70.59
Sønderborg,2018,55.02
Thisted,2018,70.83
Tårnby,2018,36.79
Tønder,2018,70.53
Vallensbæk,2018,31.54
Varde,2018,70.38
Vejen,2018,70.13
Vejle,2018,54.0
Vesthimmerlands,2018,70.91
Viborg,2018,60.91
Vordingborg,2018,62.05
Ærø,2018,73.71
Aabenraa,2019,62.17
Aalborg,2019,36.02
Aarhus,2019,24.51
Albertslund,2019,12.95
Allerød,2019,53.09
Assens,2019,69.99
Ballerup,2019,28.41
Billund,2019,64.96
Bornholm,2019,61.33
Brøndby,2019,21.09
Brønderslev,2019,70.3
Copenhagen,2019,4.8
Dragør,2019,52.4
Egedal,2019,54.53
Esbjerg,2019,49.17
Faaborg-Midtfyn,2019,70.36
Fanø,2019,58.37
Favrskov,2019,70.15
Faxe,2019,64.02
Fredensborg,2019,34.89
Fredericia,2019,43.03
Frederiksberg,2019,1.83
Frederikshavn,2019,60.25
Frederikssund,2019,54.66
Furesø,2019,36.97
Gentofte,2019,30.74
Gladsaxe,2019,20.96
Glostrup,2019,24.83
Greve,2019,48.79
Gribskov,2019,71.21
Guldborgsund,2019,60.56
Haderslev,2019,56.61
Halsnæs,2019,62.48
Hedensted,2019,76.47
Helsingør,2019,34.29
Herlev,2019,23.57
Herning,2019,55.54
Hillerød,2019,43.95
Hjørring,2019,65.56
Holbæk,2019,54.53
Holstebro,2019,55.61
Horsens,2019,51.19
Hvidovre,2019,28.84
Høje-Taastrup,2019,27.54
Hørsholm,2019,35.48
Ikast-Brande,2019,65.8
Ishøj,2019,18.95
Jammerbugt,2019,77.21
Kalundborg,2019,63.45
Kerteminde,2019,63.15
Kolding,2019,50.8
Køge,2019,47.73
Langeland,2019,67.44
Lejre,2019,74.23
Lemvig,2019,72.69
Lolland,2019,64.48
Lyngby-Taarbæk,2019,23.2
Læsø,2019,82.3
Mariagerfjord,2019,65.7
Middelfart,2019,64.25
Morsø,2019,69.68
Norddjurs,2019,63.84
Nordfyns,2019,73.11
Nyborg,2019,54.09
Næstved,2019,52.69
Odder,2019,60.31
Odense,2019,31.47
Odsherred,2019,67.69
Randers,2019,47.64
Rebild,2019,75.72
Ringkøbing-Skjern,2019,69.83
Ringsted,2019,49.61
Roskilde,2019,41.06
Rudersdal,2019,42.25
Rødovre,2019,21.53
Samsø,2019,77.78
Silkeborg,2019,57.3
Skanderborg,2019,60.86
Skive,2019,64.21
Slagelse,2019,43.65
Solrød,2019,53.36
Sorø,2019,62.82
Stevns,2019,71.19
Struer,2019,63.75
Svendborg,2019,54.94
Syddjurs,2019,70.45
Sønderborg,2019,55.04
Thisted,2019,71.12
Tårnby,2019,36.94
Tønder,2019,70.39
Vallensbæk,2019,30.83
Varde,2019,70.24
Vejen,2019,70.15
Vejle,2019,53.69
Vesthimmerlands,2019,70.57
Viborg,2019,60.66
Vordingborg,2019,61.95
Ærø,2019,74.67
Aabenraa,2020,62.2
Aalborg,2020,35.36
Aarhus,2020,24.22
Albertslund,2020,12.87
Allerød,2020,52.64
Assens,2020,69.87
Ballerup,2020,28.42
Billund,2020,64.6
Bornholm,2020,61.14
Brøndby,2020,21.11
Brønderslev,2020,70.29
Copenhagen,2020,4.73
Dragør,2020,51.67
Egedal,2020,54.41
Esbjerg,2020,49.19
Faaborg-Midtfyn,2020,70.49
Fanø,2020,57.46
Favrskov,2020,70.2
Faxe,2020,63.83
Fredensborg,2020,34.92
Fredericia,2020,43.0
Frederiksberg,2020,1.81
Frederikshavn,2020,60.39
Frederikssund,2020,54.4
Furesø,2020,36.68
Gentofte,2020,30.68
Gladsaxe,2020,20.9
Glostrup,2020,24.31
Greve,2020,48.54
Gribskov,2020,70.71
Guldborgsund,2020,60.28
Haderslev,2020,56.56
Halsnæs,2020,62.32
Hedensted,2020,76.14
Helsingør,2020,34.18
Herlev,2020,23.26
Herning,2020,55.14
Hillerød,2020,43.51
Hjørring,2020,65.41
Holbæk,2020,54.3
Holstebro,2020,55.61
Horsens,2020,54.72
Hvidovre,2020,28.61
Høje-Taastrup,2020,27.38
Hørsholm,2020,35.41
Ikast-Brande,2020,65.47
Ishøj,2020,19.07
Jammerbugt,2020,77.16
Kalundborg,2020,63.42
Kerteminde,2020,62.6
Kolding,2020,50.68
Køge,2020,47.39
Langeland,2020,67.22
Lejre,2020,73.98
Lemvig,2020,72.48
Lolland,2020,64.44
Lyngby-Taarbæk,2020,22.89
Læsø,2020,82.53
Mariagerfjord,2020,65.55
Middelfart,2020,63.42
Morsø,2020,69.6
Norddjurs,2020,63.96
Nordfyns,2020,72.87
Nyborg,2020,53.8
Næstved,2020,52.31
Odder,2020,60.1
Odense,2020,31.18
Odsherred,2020,67.49
Randers,2020,47.51
Rebild,2020,75.59
Ringkøbing-Skjern,2020,69.78
Ringsted,2020,49.6
Roskilde,2020,40.79
Rudersdal,2020,42.02
Rødovre,2020,21.22
Samsø,2020,77.6
Silkeborg,2020,56.9
Skanderborg,2020,60.64
Skive,2020,64.28
Slagelse,2020,43.43
Solrød,2020,52.9
Sorø,2020,62.44
Stevns,2020,71.11
Struer,2020,63.84
Svendborg,2020,54.89
Syddjurs,2020,70.2
Sønderborg,2020,54.9
Thisted,2020,70.76
Tårnby,2020,36.99
Tønder,2020,70.31
Vallensbæk,2020,30.87
Varde,2020,70.26
Vejen,2020,69.83
Vejle,2020,53.47
Vesthimmerlands,2020,70.81
Viborg,2020,60.53
Vordingborg,2020,61.75
Ærø,2020,74.23
Aabenraa,2021,62.11
Aalborg,2021,34.67
Aarhus,2021,23.76
Albertslund,2021,12.99
Allerød,2021,51.93
Assens,2021,69.56
Ballerup,2021,27.95
Billund,2021,64.59
Bornholm,2021,60.93
Brøndby,2021,21.16
Brønderslev,2021,70.24
Copenhagen,2021,4.66
Dragør,2021,51.9
Egedal,2021,54.06
Esbjerg,2021,49.05
Faaborg-Midtfyn,2021,70.41
Fanø,2021,57.14
Favrskov,2021,70.19
Faxe,2021,63.7
Fredensborg,2021,34.92
Fredericia,2021,42.57
Frederiksberg,2021,1.83
Frederikshavn,2021,60.68
Frederikssund,2021,53.95
Furesø,2021,36.6
Gentofte,2021,30.85
Gladsaxe,2021,20.84
Glostrup,2021,24.01
Greve,2021,48.45
Gribskov,2021,70.55
Guldborgsund,2021,60.02
Haderslev,2021,56.6
Halsnæs,2021,62.15
Hedensted,2021,75.8
Helsingør,2021,34.08
Herlev,2021,23.19
Herning,2021,54.77
Hillerød,2021,43.23
Hjørring,2021,65.14
Holbæk,2021,53.73
Holstebro,2021,55.39
Horsens,2021,53.99
Hvidovre,2021,28.63
Høje-Taastrup,2021,26.64
Hørsholm,2021,35.3
Ikast-Brande,2021,65.25
Ishøj,2021,18.75
Jammerbugt,2021,76.7
Kalundborg,2021,63.21
Kerteminde,2021,62.46
Kolding,2021,50.49
Køge,2021,46.62
Langeland,2021,67.68
Lejre,2021,73.78
Lemvig,2021,72.63
Lolland,2021,64.46
Lyngby-Taarbæk,2021,22.7
Læsø,2021,82.14
Mariagerfjord,2021,65.61
Middelfart,2021,63.26
Morsø,2021,69.52
Norddjurs,2021,63.95
Nordfyns,2021,72.67
Nyborg,2021,53.75
Næstved,2021,52.22
Odder,2021,59.63
Odense,2021,30.73
Odsherred,2021,67.24
Randers,2021,47.43
Rebild,2021,75.35
Ringkøbing-Skjern,2021,69.85
Ringsted,2021,49.51
Roskilde,2021,40.29
Rudersdal,2021,41.83
Rødovre,2021,21.06
Samsø,2021,77.74
Silkeborg,2021,56.1
Skanderborg,2021,60.32
Skive,2021,64.29
Slagelse,2021,43.26
Solrød,2021,52.26
Sorø,2021,62.29
Stevns,2021,70.38
Struer,2021,63.49
Svendborg,2021,54.73
Syddjurs,2021,69.93
Sønderborg,2021,54.92
Thisted,2021,70.67
Tårnby,2021,37.08
Tønder,2021,70.5
Vallensbæk,2021,30.88
Varde,2021,70.49
Vejen,2021,69.63
Vejle,2021,52.87
Vesthimmerlands,2021,70.64
Viborg,2021,60.38
Vordingborg,2021,61.62
Ærø,2021,74.69
Aabenraa,2022,61.88
Aalborg,2022,34.27
Aarhus,2022,23.41
Albertslund,2022,12.89
Allerød,2022,52.08
Assens,2022,69.43
Ballerup,2022,27.65
Billund,2022,64.21
Bornholm,2022,60.66
Brøndby,2022,20.87
Brønderslev,2022,69.63
Copenhagen,2022,4.57
Dragør,2022,52.07
Egedal,2022,53.14
Esbjerg,2022,49.21
Faaborg-Midtfyn,2022,70.28
Fanø,2022,57.75
Favrskov,2022,70.3
Faxe,2022,63.23
Fredensborg,2022,35.01
Fredericia,2022,42.21
Frederiksberg,2022,1.82
Frederikshavn,2022,60.89
Frederikssund,2022,53.42
Furesø,2022,35.99
Gentofte,2022,30.74
Gladsaxe,2022,20.85
Glostrup,2022,24.02
Greve,2022,48.25
Gribskov,2022,69.4
Guldborgsund,2022,59.99
Haderslev,2022,56.53
Halsnæs,2022,61.51
Hedensted,2022,75.31
Helsingør,2022,34.27
Herlev,2022,23.11
Herning,2022,54.76
Hillerød,2022,41.49
Hjørring,2022,65.05
Holbæk,2022,53.1
Holstebro,2022,55.36
Horsens,2022,50.39
Hvidovre,2022,28.63
Høje-Taastrup,2022,26.05
Hørsholm,2022,35.41
Ikast-Brande,2022,64.59
Ishøj,2022,18.72
Jammerbugt,2022,76.21
Kalundborg,2022,62.91
Kerteminde,2022,62.44
Kolding,2022,50.35
Køge,2022,46.38
Langeland,2022,67.33
Lejre,2022,72.76
Lemvig,2022,72.6
Lolland,2022,64.13
Lyngby-Taarbæk,2022,21.78
Læsø,2022,82.46
Mariagerfjord,2022,65.3
Middelfart,2022,62.73
Morsø,2022,69.19
Norddjurs,2022,63.67
Nordfyns,2022,72.2
Nyborg,2022,53.49
Næstved,2022,51.81
Odder,2022,59.78
Odense,2022,30.54
Odsherred,2022,66.85
Randers,2022,47.12
Rebild,2022,74.77
Ringkøbing-Skjern,2022,69.7
Ringsted,2022,48.95
Roskilde,2022,40.0
Rudersdal,2022,41.9
Rødovre,2022,20.88
Samsø,2022,77.97
Silkeborg,2022,55.34
Skanderborg,2022,59.87
Skive,2022,64.25
Slagelse,2022,42.99
Solrød,2022,52.09
Sorø,2022,62.3
Stevns,2022,69.78
Struer,2022,63.65
Svendborg,2022,54.27
Syddjurs,2022,69.31
Sønderborg,2022,54.84
Thisted,2022,70.66
Tårnby,2022,36.85
Tønder,2022,70.7
Vallensbæk,2022,30.76
Varde,2022,69.98
Vejen,2022,69.6
Vejle,2022,52.2
Vesthimmerlands,2022,70.61
Viborg,2022,60.02
Vordingborg,2022,61.62
Ærø,2022,74.71
Aabenraa,2023,61.6
Aalborg,2023,34.1
Aarhus,2023,22.98
Albertslund,2023,13.01
Allerød,2023,51.88
Assens,2023,69.16
Ballerup,2023,26.92
Billund,2023,63.21
Bornholm,2023,60.64
Brøndby,2023,20.03
Brønderslev,2023,69.29
Copenhagen,2023,4.52
Dragør,2023,51.95
Egedal,2023,52.26
Esbjerg,2023,48.94
Faaborg-Midtfyn,2023,70.01
Fanø,2023,57.86
Favrskov,2023,70.16
Faxe,2023,62.62
Fredensborg,2023,34.7
Fredericia,2023,42.21
Frederiksberg,2023,1.8
Frederikshavn,2023,60.64
Frederikssund,2023,53.06
Furesø,2023,35.42
Gentofte,2023,30.38
Gladsaxe,2023,20.7
Glostrup,2023,23.95
Greve,2023,47.61
Gribskov,2023,68.4
Guldborgsund,2023,60.03
Haderslev,2023,56.57
Halsnæs,2023,61.45
Hedensted,2023,75.12
Helsingør,2023,34.07
Herlev,2023,23.1
Herning,2023,54.58
Hillerød,2023,41.1
Hjørring,2023,64.61
Holbæk,2023,52.82
Holstebro,2023,55.13
Horsens,2023,49.8
Hvidovre,2023,28.54
Høje-Taastrup,2023,25.18
Hørsholm,2023,35.4
Ikast-Brande,2023,64.37
Ishøj,2023,18.65
Jammerbugt,2023,75.58
Kalundborg,2023,62.49
Kerteminde,2023,62.73
Kolding,2023,49.72
Køge,2023,45.97
Langeland,2023,66.85
Lejre,2023,72.93
Lemvig,2023,72.22
Lolland,2023,63.91
Lyngby-Taarbæk,2023,21.8
Læsø,2023,82.4
Mariagerfjord,2023,64.91
Middelfart,2023,62.46
Morsø,2023,69.34
Norddjurs,2023,63.79
Nordfyns,2023,72.17
Nyborg,2023,53.02
Næstved,2023,51.36
Odder,2023,59.69
Odense,2023,30.26
Odsherred,2023,65.86
Randers,2023,46.63
Rebild,2023,74.48
Ringkøbing-Skjern,2023,69.34
Ringsted,2023,48.27
Roskilde,2023,39.69
Rudersdal,2023,41.89
Rødovre,2023,20.22
Samsø,2023,77.26
Silkeborg,2023,54.77
Skanderborg,2023,59.45
Skive,2023,63.92
Slagelse,2023,42.9
Solrød,2023,50.76
Sorø,2023,61.88
Stevns,2023,69.41
Struer,2023,63.32
Svendborg,2023,54.1
Syddjurs,2023,68.76
Sønderborg,2023,54.38
Thisted,2023,70.32
Tårnby,2023,36.61
Tønder,2023,70.37
Vallensbæk,2023,30.3
Varde,2023,69.69
Vejen,2023,69.14
Vejle,2023,51.75
Vesthimmerlands,2023,70.34
Viborg,2023,59.55
Vordingborg,2023,61.3
Ærø,2023,74.83
Aabenraa,2024,61.59
Aalborg,2024,33.92
Aarhus,2024,22.6
Albertslund,2024,13.01
Allerød,2024,51.97
Assens,2024,69.02
Ballerup,2024,26.26
Billund,2024,63.02
Bornholm,2024,60.47
Brøndby,2024,19.14
Brønderslev,2024,69.35
Copenhagen,2024,4.5
Dragør,2024,51.73
Egedal,2024,51.36
Esbjerg,2024,48.93
Faaborg-Midtfyn,2024,69.76
Fanø,2024,56.71
Favrskov,2024,70.16
Faxe,2024,61.79
Fredensborg,2024,34.53
Fredericia,2024,41.6
Frederiksberg,2024,1.8
Frederikshavn,2024,60.99
Frederikssund,2024,52.43
Furesø,2024,35.21
Gentofte,2024,30.35
Gladsaxe,2024,20.6
Glostrup,2024,24.19
Greve,2024,47.04
Gribskov,2024,67.24
Guldborgsund,2024,60.0
Haderslev,2024,56.32
Halsnæs,2024,61.26
Hedensted,2024,74.3
Helsingør,2024,33.75
Herlev,2024,22.57
Herning,2024,54.61
Hillerød,2024,41.02
Hjørring,2024,64.54
Holbæk,2024,52.09
Holstebro,2024,54.99
Horsens,2024,49.43
Hvidovre,2024,28.48
Høje-Taastrup,2024,24.28
Hørsholm,2024,35.52
Ikast-Brande,2024,64.19
Ishøj,2024,18.47
Jammerbugt,2024,75.03
Kalundborg,2024,61.97
Kerteminde,2024,62.29
Kolding,2024,49.37
Køge,2024,45.73
Langeland,2024,67.17
Lejre,2024,72.08
Lemvig,2024,72.2
Lolland,2024,63.86
Lyngby-Taarbæk,2024,21.86
Læsø,2024,82.2
Mariagerfjord,2024,64.79
Middelfart,2024,61.91
Morsø,2024,68.82
Norddjurs,2024,63.62
Nordfyns,2024,72.03
Nyborg,2024,52.52
Næstved,2024,51.22
Odder,2024,58.86
Odense,2024,29.98
Odsherred,2024,65.57
Randers,2024,46.52
Rebild,2024,74.25
Ringkøbing-Skjern,2024,69.24
Ringsted,2024,47.72
Roskilde,2024,39.37
Rudersdal,2024,42.02
Rødovre,2024,19.62
Samsø,2024,76.64
Silkeborg,2024,54.06
Skanderborg,2024,59.3
Skive,2024,64.06
Slagelse,2024,42.62
Solrød,2024,49.7
Sorø,2024,61.14
Stevns,2024,69.5
Struer,2024,63.66
Svendborg,2024,53.99
Syddjurs,2024,68.65
Sønderborg,2024,54.22
Thisted,2024,70.18
Tårnby,2024,36.1
Tønder,2024,70.34
Vallensbæk,2024,28.73
Varde,2024,69.85
Vejen,2024,68.98
Vejle,2024,51.44
Vesthimmerlands,2024,70.3
Viborg,2024,59.4
Vordingborg,2024,60.89
Ærø,2024,75.29
Aabenraa,2025,61.16
Aalborg,2025,33.53
Aarhus,2025,22.13
Albertslund,2025,12.69
Allerød,2025,51.51
Assens,2025,68.85
Ballerup,2025,25.36
Billund,2025,62.78
Bornholm,2025,60.44
Brøndby,2025,18.64
Brønderslev,2025,68.66
Copenhagen,2025,4.45
Dragør,2025,51.89
Egedal,2025,51.18
Esbjerg,2025,48.57
Faaborg-Midtfyn,2025,69.29
Fanø,2025,56.96
Favrskov,2025,69.99
Faxe,2025,61.43
Fredensborg,2025,34.27
Fredericia,2025,41.24
Frederiksberg,2025,1.79
Frederikshavn,2025,60.99
Frederikssund,2025,51.28
Furesø,2025,35.03
Gentofte,2025,30.3
Gladsaxe,2025,20.5
Glostrup,2025,23.1
Greve,2025,45.87
Gribskov,2025,66.16
Guldborgsund,2025,59.59
Haderslev,2025,55.84
Halsnæs,2025,60.56
Hedensted,2025,73.25
Helsingør,2025,33.46
Herlev,2025,21.82
Herning,2025,54.41
Hillerød,2025,40.52
Hjørring,2025,64.51
Holbæk,2025,51.43
Holstebro,2025,54.65
Horsens,2025,48.87
Hvidovre,2025,28.4
Høje-Taastrup,2025,23.74
Hørsholm,2025,35.04
Ikast-Brande,2025,63.62
Ishøj,2025,18.0
Jammerbugt,2025,74.76
Kalundborg,2025,61.53
Kerteminde,2025,61.99
Kolding,2025,48.9
Køge,2025,45.32
Langeland,2025,66.94
Lejre,2025,70.93
Lemvig,2025,72.16
Lolland,2025,64.38
Lyngby-Taarbæk,2025,21.78
Læsø,2025,82.06
Mariagerfjord,2025,64.52
Middelfart,2025,61.47
Morsø,2025,68.91
Norddjurs,2025,63.18
Nordfyns,2025,71.99
Nyborg,2025,51.79
Næstved,2025,50.96
Odder,2025,57.82
Odense,2025,29.57
Odsherred,2025,65.34
Randers,2025,46.29
Rebild,2025,73.89
Ringkøbing-Skjern,2025,69.17
Ringsted,2025,47.62
Roskilde,2025,38.91
Rudersdal,2025,42.06
Rødovre,2025,19.47
Samsø,2025,76.49
Silkeborg,2025,53.58
Skanderborg,2025,58.84
Skive,2025,63.76
Slagelse,2025,42.0
Solrød,2025,48.47
Sorø,2025,60.45
Stevns,2025,69.03
Struer,2025,63.76
Svendborg,2025,53.61
Syddjurs,2025,68.28
Sønderborg,2025,54.17
Thisted,2025,70.02
Tårnby,2025,35.9
Tønder,2025,70.31
Vallensbæk,2025,27.93
Varde,2025,69.53
Vejen,2025,68.93
Vejle,2025,50.95
Vesthimmerlands,2025,70.09
Viborg,2025,58.81
Vordingborg,2025,60.73
Ærø,2025,75.36
